,id,team,position,cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
Pablo Marí Villar,20,Arsenal,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ainsley Maitland-Niles,21,Southampton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lucas Torreira di Pascua,22,Arsenal,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Reiss Nelson,23,Arsenal,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Matt Turner,24,Arsenal,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Fábio Ferreira Vieira,25,Arsenal,MID,60,1,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.5,0.0,0.5,0,0.00,0.00,0.00,0.12,1,False
William Saliba,26,Arsenal,DEF,45,90,0,0,0,2,0,0,0,0,0,0,0,14,15.4,1.2,0.0,1.7,1,0.00,0.01,0.01,1.13,1,False
Marcus Oliveira Alencar,27,Arsenal,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Gabriel Fernando de Jesus,28,Arsenal,FWD,80,90,0,1,0,2,0,0,0,0,0,0,0,12,7.4,2.6,52.0,6.2,1,0.29,0.06,0.35,1.01,5,False
Philippe Coutinho Correia,29,Aston Villa,MID,70,64,0,0,0,1,0,0,0,0,0,0,0,6,3.8,14.4,14.0,3.2,1,0.08,0.01,0.09,0.20,2,False
Danny Ings,30,West Ham,FWD,70,25,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.5,0.0,0.3,0,0.00,0.00,0.00,0.11,1,False
Emiliano Martínez Romero,31,Aston Villa,GK,50,90,0,0,0,1,0,0,0,0,0,2,0,12,14.6,0.0,0.0,1.5,1,0.00,0.00,0.00,0.31,2,False
Calum Chambers,32,Aston Villa,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lucas Digne,33,Aston Villa,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Bertrand Traoré,34,Aston Villa,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Robin Olsen,35,Aston Villa,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Morgan Sanson,36,Aston Villa,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
John McGinn,37,Aston Villa,MID,55,76,0,0,0,1,0,0,0,1,0,0,0,5,3.6,4.8,52.0,6.0,1,0.33,0.06,0.39,0.25,1,False
Kortney Hause,38,Aston Villa,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Tyrone Mings,39,Aston Villa,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,13,15.2,3.1,0.0,1.8,1,0.00,0.03,0.03,0.31,2,False
Ollie Watkins,40,Aston Villa,FWD,75,90,0,0,0,1,0,0,0,0,0,0,0,-3,6.4,15.0,43.0,6.4,1,0.09,0.17,0.26,0.31,2,False
Marvelous Nakamba,41,Aston Villa,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Emiliano Buendía Stati,42,Aston Villa,MID,60,90,0,0,0,1,0,0,0,0,0,0,0,14,18.0,24.9,14.0,5.7,1,0.04,0.10,0.14,0.31,2,False
Matty Cash,43,Aston Villa,DEF,50,90,0,0,0,1,0,0,0,0,0,0,0,15,9.6,3.9,2.0,1.6,1,0.00,0.05,0.05,0.31,2,False
Ezri Konsa Ngoyo,44,Aston Villa,DEF,45,90,0,0,0,1,0,0,0,1,0,0,0,11,14.8,1.7,2.0,1.9,1,0.00,0.02,0.02,0.31,1,False
Leon Bailey,45,Aston Villa,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Douglas Luiz Soares de Paulo,46,Aston Villa,MID,50,90,0,0,0,1,0,0,0,0,0,0,0,14,13.0,34.5,28.0,7.6,1,0.11,0.21,0.32,0.31,2,False
Jacob Ramsey,47,Aston Villa,MID,55,80,0,0,0,1,0,0,0,1,0,0,0,11,11.8,13.3,10.0,3.5,1,0.00,0.04,0.04,0.25,1,False
Carney Chukwuemeka,48,Chelsea,MID,45,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.07,1,False
Tim Iroegbunam,49,Aston Villa,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Diego Carlos Santos Silva,50,Aston Villa,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Anwar El Ghazi,51,Aston Villa,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Keinan Davis,52,Aston Villa,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Boubacar Kamara,53,Aston Villa,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Cameron Archer,54,Aston Villa,FWD,45,9,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.8,4.0,0.6,0,0.00,0.01,0.01,0.05,1,False
Jaden Philogene-Bidace,55,Aston Villa,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Frédéric Guilbert,56,Aston Villa,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Adam Smith,57,Bournemouth,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,14,11.6,1.0,0.0,1.3,1,0.00,0.02,0.02,1.08,2,False
Junior Stanislas,58,Bournemouth,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ryan Fredericks,59,Bournemouth,DEF,45,71,0,0,0,1,0,0,0,1,0,0,0,3,0.8,3.7,2.0,0.7,1,0.00,0.02,0.02,1.05,1,False
David Brooks,60,Bournemouth,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jamal Lowe,61,Bournemouth,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kieffer Moore,62,Bournemouth,FWD,55,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,2.0,0.4,0,0.00,0.00,0.00,0.00,1,False
Emiliano Marcondes,63,Bournemouth,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jefferson Lerma Solís,64,Bournemouth,MID,50,90,0,0,0,1,0,0,0,0,0,0,0,13,12.0,12.4,2.0,2.6,1,0.00,0.05,0.05,1.08,2,False
Jack Stacey,65,Bournemouth,DEF,45,18,0,0,0,0,0,0,0,0,0,0,0,3,4.6,1.0,0.0,0.6,0,0.00,0.01,0.01,0.03,1,False
Dominic Solanke,66,Bournemouth,FWD,60,90,0,2,0,1,0,0,0,0,0,0,0,17,15.4,11.2,28.0,5.5,1,0.06,0.26,0.32,1.08,8,False
Lewis Cook,67,Bournemouth,MID,50,90,0,0,0,1,0,0,0,0,0,0,0,14,8.4,26.9,10.0,4.5,1,0.02,0.16,0.18,1.08,2,False
Ben Pearson,68,Bournemouth,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ryan Christie,69,Bournemouth,MID,55,90,1,0,0,1,0,0,0,0,0,0,2,30,42.8,3.0,111.0,15.7,1,0.71,0.02,0.73,1.08,9,False
Philip Billing,70,Bournemouth,MID,55,76,1,0,0,1,0,0,0,0,0,0,3,31,39.8,16.0,21.0,7.7,1,0.16,0.27,0.43,1.08,10,False
Chris Mepham,71,Bournemouth,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,16,18.0,0.8,4.0,2.3,1,0.13,0.00,0.13,1.08,2,False
Mark Travers,72,Bournemouth,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lloyd Kelly,73,Bournemouth,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Siriki Dembélé,74,Bournemouth,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jaidon Anthony,75,Bournemouth,MID,55,13,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.5,2.0,0.4,0,0.00,0.00,0.00,0.00,1,False
Jordan Zemura,76,Bournemouth,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Will Dennis,77,Bournemouth,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Pontus Jansson,78,Brentford,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Christian Nørgaard,79,Brentford,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ivan Toney,80,Brentford,FWD,70,90,1,0,0,5,0,0,0,1,0,0,0,22,43.4,14.4,39.0,9.7,1,0.80,0.02,0.82,1.53,5,False
David Raya Martin,81,Brentford,GK,45,90,0,0,0,5,0,0,0,0,0,2,0,11,10.4,0.0,0.0,1.0,1,0.00,0.00,0.00,1.53,0,False
Sergi Canós Tenés,82,Brentford,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Josh Dasilva,83,Brentford,MID,45,45,0,0,0,2,0,0,0,0,0,0,0,7,7.4,5.3,2.0,1.5,1,0.00,0.00,0.00,0.47,1,False
Kristoffer Ajer,84,Brentford,DEF,45,90,0,0,0,5,0,0,0,0,0,0,0,12,10.8,0.8,4.0,1.6,1,0.00,0.00,0.00,1.53,0,False
Rico Henry,85,Brentford,DEF,45,90,0,0,0,5,0,0,0,0,0,0,0,9,5.8,1.8,4.0,1.2,1,0.00,0.01,0.01,1.53,0,False
Vitaly Janelt,86,Brentford,MID,55,45,0,0,0,3,0,0,0,0,0,0,0,5,6.0,5.6,0.0,1.2,0,0.00,0.03,0.03,1.06,1,False
Saman Ghoddos,87,Brentford,MID,50,7,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.8,0.0,0.1,0,0.00,0.00,0.00,0.00,1,False
Mathias Jensen,88,Brentford,MID,50,90,0,0,0,5,0,0,0,0,0,0,0,12,17.8,27.1,0.0,4.5,1,0.00,0.28,0.28,1.53,2,False
Yoane Wissa,89,Brentford,MID,55,28,0,0,0,2,0,0,0,0,0,0,0,1,0.0,0.8,11.0,1.1,0,0.21,0.02,0.23,0.79,1,False
Mads Roerslev Rasmussen,90,Brentford,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mads Bech Sørensen,91,Brentford,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ethan Pinnock,92,Brentford,DEF,45,90,0,0,0,5,1,0,0,0,0,0,0,3,6.8,0.2,2.0,0.9,1,0.00,0.00,0.00,1.53,-2,False
Frank Onyeka,93,Brentford,MID,50,27,0,0,0,2,0,0,0,0,0,0,0,4,2.2,0.8,2.0,0.5,0,0.00,0.00,0.00,0.79,1,False
Shandon Baptiste,94,Brentford,MID,45,62,0,0,0,3,0,0,0,0,0,0,0,9,8.2,15.1,17.0,4.0,1,0.12,0.01,0.13,0.74,2,False
Bryan Mbeumo,95,Brentford,FWD,60,61,0,0,0,3,0,0,0,0,0,0,0,4,3.2,1.3,27.0,3.2,1,0.06,0.01,0.07,0.74,2,False
Charlie Goode,96,Brentford,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Marcus Forss,97,Brentford,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Dominic Thompson,98,Brentford,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mads Bidstrup,99,Brentford,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ellery Balcombe,100,Brentford,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Adam Lallana,101,Brighton,MID,50,8,0,0,0,0,0,0,0,0,0,0,0,8,6.0,1.6,6.0,1.4,0,0.00,0.09,0.09,0.00,1,False
Jason Steele,102,Brighton,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Danny Welbeck,103,Brighton,FWD,65,90,0,0,0,1,0,0,0,0,0,0,0,3,2.4,18.5,31.0,5.2,1,0.14,0.10,0.24,0.79,2,False
Pascal Groß,104,Brighton,MID,55,81,0,0,0,1,0,0,0,0,0,0,0,15,12.4,45.7,12.0,7.0,1,0.04,0.40,0.44,0.79,2,False
Shane Duffy,105,Fulham,DEF,45,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.43,1,False
Lewis Dunk,106,Brighton,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,15,17.6,1.8,4.0,2.3,1,0.17,0.01,0.18,0.79,2,False
Solly March,107,Brighton,MID,50,90,0,0,0,1,0,0,0,0,0,0,0,8,3.8,15.7,9.0,2.9,1,0.04,0.06,0.10,0.79,2,False
Adam Webster,108,Brighton,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,21,16.2,14.4,10.0,4.1,1,0.03,0.03,0.06,0.79,2,False
Joël Veltman,109,Brighton,DEF,45,87,0,0,0,1,0,0,0,1,0,0,0,8,11.2,2.8,0.0,1.4,1,0.00,0.02,0.02,0.79,1,False
Neal Maupay,110,Everton,FWD,65,83,0,0,0,2,0,0,0,0,0,0,0,6,2.6,1.6,4.0,0.8,1,0.00,0.00,0.00,1.45,2,False
Leandro Trossard,111,Arsenal,MID,65,90,0,0,0,1,0,0,0,0,0,0,0,7,4.8,26.8,42.0,7.4,1,0.07,0.06,0.13,0.79,2,False
Marc Cucurella Saseta,112,Chelsea,DEF,50,90,0,0,1,0,0,0,0,0,0,0,1,29,30.4,20.7,0.0,5.1,1,0.00,0.04,0.04,1.11,7,False
Robert Sánchez,113,Brighton,GK,45,90,0,0,0,1,0,0,0,0,0,2,0,14,12.6,0.0,0.0,1.3,1,0.00,0.00,0.00,0.79,2,False
Tariq Lamptey,114,Brighton,DEF,45,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.00,1,False
Steven Alzate,115,Brighton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Alexis Mac Allister,116,Brighton,MID,55,90,0,0,0,1,0,0,0,0,0,0,0,17,20.8,35.1,8.0,6.4,1,0.14,0.13,0.27,0.79,2,False
Jakub Moder,117,Brighton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Enock Mwepu,118,Brighton,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jeremy Sarmiento Morante,119,Brighton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Moisés Caicedo Corozo,120,Brighton,MID,50,88,0,0,0,1,0,0,0,0,0,0,0,16,26.6,51.1,9.0,8.7,1,0.04,0.12,0.16,0.79,2,False
Taylor Richards,121,Brighton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Haydon Roberts,122,Brighton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Deniz Undav,123,Brighton,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kaoru Mitoma,124,Brighton,MID,50,23,0,0,0,0,0,0,0,0,0,0,0,2,7.6,11.9,59.0,7.9,0,0.05,0.12,0.17,0.01,1,False
Julio Enciso,125,Brighton,FWD,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kacper Kozłowski,126,Brighton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
César Azpilicueta,127,Chelsea,DEF,50,90,0,0,1,0,0,0,0,1,0,0,0,27,19.8,45.5,30.0,9.5,1,0.07,0.22,0.29,1.11,5,False
Thiago Emiliano da Silva,128,Chelsea,DEF,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Marcos Alonso,129,Chelsea,DEF,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jorge Luiz Frello Filho,130,Arsenal,MID,60,90,0,0,1,0,0,0,0,1,0,0,0,12,16.4,3.4,7.0,2.7,1,0.02,0.02,0.04,1.11,2,False
Ross Barkley,131,Chelsea,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mateo Kovacic,132,Chelsea,MID,50,24,0,1,0,0,0,0,0,0,0,0,0,12,18.0,14.2,2.0,3.4,0,0.00,0.15,0.15,0.33,4,False
Kepa Arrizabalaga,133,Chelsea,GK,45,90,0,0,1,0,0,0,0,0,0,2,0,26,17.4,0.0,0.0,1.7,1,0.00,0.00,0.00,1.11,6,False
N'Golo Kanté,134,Chelsea,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Hakim Ziyech,135,Chelsea,MID,60,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3.0,0.0,0.3,0,0.00,0.00,0.00,0.07,1,False
Ruben Loftus-Cheek,136,Chelsea,MID,50,65,0,0,1,0,0,0,0,0,0,0,0,13,3.6,28.9,10.0,4.3,1,0.05,0.20,0.25,0.78,3,False
Timo Werner,137,Chelsea,FWD,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Robert Kenedy Nunes do Nascimento,138,Chelsea,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ben Chilwell,139,Chelsea,DEF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Christian Pulisic,140,Chelsea,MID,60,71,1,0,1,0,0,0,0,0,0,0,0,25,36.4,14.8,38.0,8.9,1,0.50,0.02,0.52,1.04,8,False
Trevoh Chalobah,141,Chelsea,DEF,50,90,0,0,1,0,0,0,0,0,0,0,0,27,20.0,3.9,35.0,5.9,1,0.14,0.02,0.16,1.11,6,False
Mason Mount,142,Chelsea,MID,80,71,0,2,1,0,0,0,0,0,0,0,3,38,44.2,67.3,30.0,14.2,1,0.13,0.43,0.56,1.04,12,True
Malang Sarr,143,Chelsea,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Callum Hudson-Odoi,144,Chelsea,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kai Havertz,145,Chelsea,FWD,80,85,1,0,1,0,0,0,0,0,0,0,0,20,33.2,5.6,55.0,9.4,1,0.70,0.07,0.77,1.04,6,False
Reece James,146,Chelsea,DEF,60,18,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.5,2.0,0.5,0,0.00,0.00,0.00,0.07,1,False
Edouard Mendy,147,Chelsea,GK,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Conor Gallagher,148,Chelsea,MID,60,85,0,0,1,0,0,0,0,0,0,0,0,22,21.6,47.7,15.0,8.4,1,0.15,0.41,0.56,1.04,3,False
Billy Gilmour,149,Brighton,MID,45,1,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.5,0.0,0.1,0,0.00,0.00,0.00,0.00,1,False
Armando Broja,150,Chelsea,FWD,55,18,1,0,0,0,0,0,0,0,0,0,0,27,33.2,0.3,17.0,5.1,0,0.07,0.00,0.07,0.07,5,False
Ethan Ampadu,151,Chelsea,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Vicente Guaita,152,Crystal Palace,GK,45,90,0,0,0,1,0,0,0,0,0,3,0,16,22.4,0.0,0.0,2.2,1,0.00,0.00,0.00,0.97,3,False
James Tomkins,153,Crystal Palace,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
James McArthur,154,Crystal Palace,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Christian Benteke,155,Crystal Palace,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joel Ward,156,Crystal Palace,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,13,12.4,1.2,0.0,1.4,1,0.00,0.01,0.01,0.97,2,False
Nathaniel Clyne,157,Crystal Palace,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
