,id,team,position,cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
Luka Milivojevic,158,Crystal Palace,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jordan Ayew,159,Crystal Palace,MID,55,90,0,0,0,1,0,0,0,1,0,0,0,12,17.8,50.8,6.0,7.5,1,0.00,0.17,0.17,0.83,1,False
Wilfried Zaha,160,Crystal Palace,MID,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jeffrey Schlupp,161,Crystal Palace,MID,50,90,0,0,0,1,0,0,0,0,0,0,0,8,7.2,11.8,4.0,2.3,1,0.05,0.01,0.06,0.83,2,False
Jack Butland,162,Man Utd,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Will Hughes,163,Crystal Palace,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jairo Riedewald,164,Crystal Palace,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joachim Andersen,165,Crystal Palace,DEF,45,90,0,0,0,1,0,0,0,1,0,0,0,14,32.2,0.9,52.0,8.5,1,0.10,0.01,0.11,0.83,1,False
Odsonne Edouard,166,Crystal Palace,FWD,55,10,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,5.0,0.5,0,0.08,0.00,0.08,0.38,1,False
Marc Guéhi,167,Crystal Palace,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,12,13.6,1.2,0.0,1.5,1,0.00,0.01,0.01,0.83,2,False
Jean-Philippe Mateta,168,Crystal Palace,FWD,55,79,0,0,1,0,0,0,0,0,0,0,0,5,4.0,0.5,11.0,1.6,1,0.19,0.00,0.19,0.45,2,False
Eberechi Eze,169,Crystal Palace,MID,55,27,1,0,0,1,0,0,0,0,0,0,3,27,41.6,4.8,33.0,7.9,0,0.55,0.01,0.56,0.48,9,True
Tyrick Mitchell,170,Crystal Palace,DEF,45,81,0,0,1,0,0,0,0,0,0,0,0,18,8.6,1.2,0.0,1.0,1,0.00,0.00,0.00,0.45,6,False
Michael Olise,171,Crystal Palace,MID,55,79,0,1,1,0,0,0,0,0,0,0,2,23,31.8,41.7,11.0,8.5,1,0.06,0.57,0.63,0.45,8,False
Jesurun Rak-Sakyi,172,Crystal Palace,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Malcolm Ebiowei,173,Crystal Palace,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nathan Ferguson,174,Crystal Palace,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Sam Johnstone,175,Crystal Palace,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Asmir Begović,176,Everton,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Salomón Rondón,177,Everton,FWD,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Seamus Coleman,178,Everton,DEF,45,90,1,0,1,0,0,0,0,0,0,0,3,43,48.2,5.4,17.0,7.1,1,0.05,0.02,0.07,0.60,15,True
Andros Townsend,179,Everton,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Michael Keane,180,Everton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Dele Alli,181,Everton,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jordan Pickford,182,Everton,GK,45,90,0,0,1,0,0,0,0,0,0,0,0,21,7.6,0.0,0.0,0.8,1,0.00,0.01,0.01,0.60,6,False
Allan Marques Loureiro,183,Everton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
André Tavares Gomes,184,Everton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Abdoulaye Doucouré,185,Everton,MID,55,90,0,0,1,0,0,0,0,1,0,0,0,13,19.4,29.0,6.0,5.4,1,0.00,0.05,0.05,0.60,2,False
Alex Iwobi,186,Everton,MID,55,90,0,1,1,0,0,0,0,0,0,0,1,25,42.0,43.0,0.0,8.5,1,0.00,0.08,0.08,0.60,7,False
Jean-Philippe Gbamin,187,Everton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Yerry Mina,188,Everton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Demarai Gray,189,Everton,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Tom Davies,190,Everton,MID,50,16,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,5.0,0.6,0,0.08,0.01,0.09,0.26,1,False
Dominic Calvert-Lewin,191,Everton,FWD,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mason Holgate,192,Everton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ben Godfrey,193,Everton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Vitalii Mykolenko,194,Everton,DEF,45,90,0,0,1,0,0,0,0,0,0,0,0,23,28.4,15.3,21.0,6.5,1,0.04,0.03,0.07,0.60,6,False
Anthony Gordon,195,Newcastle,MID,55,26,0,0,0,0,0,0,0,0,0,0,0,7,2.0,13.0,2.0,1.7,0,0.00,0.10,0.10,0.75,1,False
Jarrad Branthwaite,196,Everton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nathan Patterson,197,Everton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Niels Nkounkou,198,Everton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
James Tarkowski,199,Everton,DEF,45,90,0,0,1,0,0,0,0,0,0,0,2,28,31.0,20.9,44.0,9.6,1,0.36,0.34,0.70,0.60,8,False
Tom Cairney,200,Fulham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Tim Ream,201,Fulham,DEF,45,90,0,0,1,0,0,0,0,0,0,0,0,24,21.0,0.2,0.0,2.1,1,0.00,0.00,0.00,2.20,6,False
Anthony Knockaert,202,Fulham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nathaniel Chalobah,203,Fulham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Neeskens Kebano,204,Fulham,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Bobby De Cordova-Reid,205,Fulham,MID,55,90,0,0,1,0,0,0,0,0,0,0,0,6,5.8,0.6,5.0,1.1,1,0.08,0.00,0.08,2.20,3,False
Joe Bryan,206,Fulham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Paulo Gazzaniga Farias,207,Fulham,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Terence Kongolo,208,Fulham,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Tosin Adarabioyo,209,Fulham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Aleksandar Mitrović,210,Fulham,FWD,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harrison Reed,211,Fulham,MID,45,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.4,2.0,0.1,1,0.00,0.00,0.00,2.20,3,False
Harry Wilson,212,Fulham,MID,60,61,0,0,1,0,0,0,0,0,0,0,0,11,7.6,0.5,0.0,0.8,1,0.00,0.00,0.00,1.52,3,False
Marek Rodák,213,Fulham,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ivan Neves Abreu Cavaleiro,214,Fulham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kenny Tete,215,Fulham,DEF,45,90,0,0,1,0,0,0,0,0,0,0,0,21,13.0,0.8,8.0,2.2,1,0.04,0.00,0.04,2.20,6,False
Josh Onomah,216,Fulham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Antonee Robinson,217,Fulham,DEF,45,90,0,0,1,0,0,0,0,1,0,0,0,21,14.6,18.4,2.0,3.5,1,0.00,0.03,0.03,2.20,5,False
Rodrigo Muniz Carvalho,218,Fulham,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jay Stansfield,219,Fulham,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
João Palhinha Gonçalves,220,Fulham,MID,50,90,0,0,1,0,0,0,0,1,0,0,0,8,7.0,0.9,0.0,0.8,1,0.00,0.00,0.00,2.20,2,False
Liam Cooper,221,Leeds,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Luke Ayling,222,Leeds,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,9,17.4,10.6,10.0,3.8,1,0.14,0.08,0.22,1.52,2,False
Mateusz Klich,223,Leeds,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Adam Forshaw,224,Leeds,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Rodrigo Moreno,225,Leeds,MID,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Stuart Dallas,226,Leeds,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Patrick Bamford,227,Leeds,FWD,75,90,0,0,0,1,0,0,0,0,0,0,0,2,6.4,13.9,14.0,3.4,1,0.19,0.04,0.23,1.52,2,False
Diego Llorente,228,Leeds,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Tyler Roberts,229,Leeds,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Robin Koch,230,Leeds,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,13,25.0,0.3,0.0,2.5,1,0.00,0.00,0.00,1.52,2,False
Daniel James,231,Fulham,MID,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Raphael Dias Belloli,232,Leeds,MID,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jack Harrison,233,Leeds,MID,60,85,0,0,0,1,0,0,0,0,0,0,0,5,3.8,19.1,5.0,2.8,1,0.02,0.11,0.13,1.39,2,False
Jamie Shackleton,234,Leeds,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Pascal Struijk,235,Leeds,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kristoffer Klaesson,236,Leeds,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Sam Greenwood,237,Leeds,FWD,45,4,0,0,0,0,0,0,0,0,0,0,0,11,6.2,14.3,0.0,2.1,0,0.00,0.13,0.13,0.13,1,False
Illan Meslier,238,Leeds,GK,45,90,0,0,0,1,0,0,0,0,0,3,0,19,23.8,0.0,0.0,2.4,1,0.00,0.00,0.00,1.52,3,False
Junior Firpo Adames,239,Leeds,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,15,25.6,24.8,0.0,5.0,1,0.00,0.12,0.12,1.52,2,False
Crysencio Summerville,240,Leeds,MID,45,60,0,0,1,0,0,0,0,0,0,0,0,5,2.0,0.8,8.0,1.1,1,0.12,0.01,0.13,1.16,3,False
Lewis Bate,241,Leeds,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joe Gelhardt,242,Leeds,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Leo Fuhr Hjelde,243,Leeds,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Rasmus Kristensen,244,Leeds,DEF,50,45,0,0,0,1,0,0,0,0,0,0,0,6,8.0,0.9,0.0,0.9,0,0.00,0.00,0.00,0.52,1,False
Marc Roca Junqué,245,Leeds,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Brenden Aaronson,246,Leeds,MID,55,29,0,0,0,1,0,0,0,0,0,0,0,6,2.8,0.9,3.0,0.7,0,0.04,0.11,0.15,0.36,1,False
Darko Gyabi,247,Leeds,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kasper Schmeichel,248,Leicester,GK,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jonny Evans,249,Leicester,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ryan Bertrand,250,Leicester,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Marc Albrighton,251,Leicester,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nampalys Mendy,252,Leicester,MID,45,58,0,0,0,2,0,0,0,1,0,0,0,1,4.2,11.9,0.0,1.6,1,0.00,0.01,0.01,2.43,0,False
Jannik Vestergaard,253,Leicester,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Danny Ward,254,Leicester,GK,40,90,0,0,0,3,0,0,0,0,0,5,0,21,38.0,0.0,0.0,3.8,1,0.00,0.00,0.00,4.23,2,False
Jamie Vardy,255,Leicester,FWD,95,15,0,0,0,0,0,0,0,0,0,0,0,4,4.0,20.5,0.0,2.5,0,0.00,0.01,0.01,0.55,1,False
Ricardo Barbosa Pereira,256,Leicester,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Daniel Amartey,257,Leicester,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Timothy Castagne,258,Leicester,DEF,45,90,0,0,0,3,0,0,0,0,0,0,0,22,29.0,25.8,6.0,6.1,1,0.00,0.09,0.09,4.23,1,False
Youri Tielemans,259,Leicester,MID,65,31,0,0,0,1,0,0,0,0,0,0,0,9,8.2,3.3,0.0,1.2,0,0.00,0.03,0.03,1.81,1,False
Ayoze Pérez,260,Leicester,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
James Maddison,261,Leicester,MID,80,90,0,0,0,3,0,0,0,0,0,0,0,9,11.8,36.8,21.0,7.0,1,0.20,0.08,0.28,4.23,2,False
Kelechi Iheanacho,262,Leicester,FWD,65,74,0,0,0,3,0,0,0,0,0,0,0,4,7.6,12.4,31.0,5.1,1,0.30,0.03,0.33,3.69,2,False
Hamza Choudhury,263,Leicester,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harvey Barnes,264,Leicester,MID,70,90,0,0,0,3,0,0,0,0,0,0,0,1,10.4,14.3,28.0,5.3,1,0.47,0.08,0.55,4.23,2,False
Wilfred Ndidi,265,Leicester,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kiernan Dewsbury-Hall,266,Leicester,MID,50,58,0,0,0,2,0,0,0,0,0,0,0,5,6.2,1.8,3.0,1.1,1,0.10,0.01,0.11,2.43,1,False
Çaglar Söyüncü,267,Leicester,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
James Justin,268,Leicester,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Boubakary Soumaré,269,Leicester,MID,45,31,0,0,0,1,0,0,0,0,0,0,0,3,5.6,0.5,0.0,0.6,0,0.00,0.00,0.00,1.81,1,False
Luke Thomas,270,Leicester,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Patson Daka,271,Leicester,FWD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Wesley Fofana,272,Chelsea,DEF,45,45,0,0,0,0,0,0,0,0,0,0,0,7,3.2,0.3,0.0,0.4,0,0.00,0.00,0.00,0.34,1,False
Lewis Brunt,273,Leicester,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
James Milner,274,Liverpool,MID,45,31,0,0,0,0,0,0,0,0,0,0,0,15,8.0,2.0,0.0,1.0,0,0.00,0.03,0.03,0.54,1,False
Jordan Henderson,275,Liverpool,MID,55,58,0,0,0,0,0,0,0,0,0,0,0,4,8.4,1.8,7.0,1.7,1,0.01,0.01,0.02,1.51,1,False
Joel Matip,276,Liverpool,DEF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Thiago Alcántara do Nascimento,277,Liverpool,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Alex Oxlade-Chamberlain,278,Liverpool,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Roberto Firmino,279,Liverpool,FWD,80,31,0,0,0,0,0,0,0,0,0,0,0,4,8.0,15.3,0.0,2.3,0,0.00,0.02,0.02,0.54,1,False
Virgil van Dijk,280,Liverpool,DEF,65,90,0,0,1,0,0,0,0,0,0,0,0,29,35.4,0.5,2.0,3.8,1,0.00,0.01,0.01,2.05,6,False
Alisson Ramses Becker,281,Liverpool,GK,55,90,0,0,1,0,0,0,0,0,0,4,0,30,36.0,0.0,0.0,3.6,1,0.00,0.00,0.00,2.05,7,False
Fabio Henrique Tavares,282,Liverpool,MID,55,90,0,0,1,0,0,0,0,1,0,0,0,15,16.8,12.2,0.0,2.9,1,0.00,0.02,0.02,2.05,2,False
Mohamed Salah,283,Liverpool,MID,130,90,0,1,1,0,0,0,0,0,0,0,0,18,21.0,14.8,21.0,5.7,1,0.20,0.36,0.56,2.05,6,False
Andrew Robertson,284,Liverpool,DEF,70,90,0,0,1,0,0,0,0,0,0,0,2,34,23.6,40.3,2.0,6.6,1,0.00,0.39,0.39,2.05,8,False
Trent Alexander-Arnold,285,Liverpool,DEF,75,90,0,1,1,0,0,0,0,0,0,0,3,47,35.2,54.7,0.0,9.0,1,0.00,0.33,0.33,2.05,12,True
Joseph Gomez,286,Liverpool,DEF,45,90,0,0,1,0,0,0,0,0,0,0,0,27,17.0,7.2,0.0,2.4,1,0.00,0.44,0.44,2.05,6,False
Naby Keita,287,Liverpool,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Diogo Teixeira da Silva,288,Liverpool,FWD,90,31,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,5.8,22.0,2.6,0,0.69,0.01,0.70,0.54,1,False
Caoimhin Kelleher,289,Liverpool,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ibrahima Konaté,290,Liverpool,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Curtis Jones,291,Liverpool,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Konstantinos Tsimikas,292,Liverpool,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Luis Díaz,293,Liverpool,MID,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harvey Elliott,294,Liverpool,MID,50,31,0,0,0,0,0,0,0,0,0,0,0,8,13.2,28.8,7.0,4.9,0,0.02,0.29,0.31,0.54,1,False
Neco Williams,295,Nott'm Forest,DEF,40,32,0,0,0,0,0,0,0,0,0,0,0,3,2.6,4.2,0.0,0.7,0,0.00,0.00,0.00,1.31,1,False
Fábio Freitas Gouveia Carvalho,296,Liverpool,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Darwin Núñez Ribeiro,297,Liverpool,FWD,90,58,1,0,0,0,0,0,0,0,0,0,0,26,34.4,0.9,38.0,7.3,1,0.63,0.02,0.65,1.51,5,False
Calvin Ramsay,298,Liverpool,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kyle Walker,299,Man City,DEF,50,90,0,0,0,1,0,0,0,0,0,0,0,17,20.4,29.3,0.0,5.0,1,0.00,0.49,0.49,0.98,2,False
Ilkay Gündogan,300,Man City,MID,75,90,0,0,0,1,0,0,0,0,0,0,0,11,9.4,24.9,21.0,5.5,1,0.18,0.07,0.25,0.98,2,False
Kevin De Bruyne,301,Man City,MID,120,87,0,0,0,1,0,0,0,0,0,0,0,17,10.8,66.7,18.0,9.6,1,0.31,0.71,1.02,0.98,2,False
John Stones,302,Man City,DEF,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Riyad Mahrez,303,Man City,MID,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Raheem Sterling,304,Chelsea,MID,100,45,0,0,0,0,0,0,0,0,0,0,0,-3,4.6,13.3,32.0,5.0,0,1.03,0.02,1.05,0.34,1,False
Jack Grealish,305,Man City,MID,70,90,0,1,0,1,0,0,0,0,0,0,0,20,27.0,55.6,25.0,10.8,1,0.21,0.12,0.33,0.98,5,False
João Cancelo,306,Man City,DEF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ederson Santana de Moraes,307,Man City,GK,55,90,0,0,0,1,0,0,0,0,0,0,0,7,4.6,0.0,0.0,0.5,1,0.00,0.00,0.00,0.98,2,False
Nathan Aké,308,Man City,DEF,50,1,0,0,0,0,0,0,0,0,0,0,0,5,4.0,14.5,4.0,2.3,0,0.00,0.12,0.12,0.00,1,False
Aymeric Laporte,309,Man City,DEF,60,90,0,0,0,1,0,0,0,0,0,0,0,15,15.4,15.9,24.0,5.5,1,0.30,0.05,0.35,0.98,2,False
Zack Steffen,310,Man City,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Bernardo Veiga de Carvalho e Silva,311,Man City,MID,70,90,1,0,0,1,0,0,0,0,0,0,3,25,42.4,20.1,10.0,7.3,1,0.09,0.05,0.14,0.98,10,True
Rúben Gato Alves Dias,312,Man City,DEF,60,90,0,0,0,1,0,0,0,0,0,0,0,13,18.4,3.1,38.0,6.0,1,0.47,0.02,0.49,0.98,2,False
Oleksandr Zinchenko,313,Arsenal,DEF,50,90,1,0,0,2,0,0,0,0,0,0,0,22,46.8,5.8,16.0,6.9,1,0.09,0.04,0.13,0.51,7,False
Phil Foden,314,Man City,MID,80,88,0,0,0,1,0,0,0,0,0,0,0,10,15.2,41.3,29.0,8.6,1,0.05,0.16,0.21,0.98,2,False
Rodrigo Hernandez,315,Man City,MID,60,90,0,0,0,1,0,0,0,0,0,0,0,17,17.6,17.1,18.0,5.3,1,0.30,0.07,0.37,0.98,2,False
Cole Palmer,316,Man City,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
